"","Company...Maker.if.known.","Specific.Bean.Origin.or.Bar.Name","REF","Review.Date","Cocoa.Percent","Company.Location","Rating","Bean.Type","Broad.Bean.Origin"
"1083","Millcreek Cacao Roasters","Ecuador",825,2012,"70%","U.S.A.",3.5," ","Ecuador"
"1084","Mindo","Ecuador",607,2010,"67%","U.S.A.",2.75," ","Ecuador"
"1085","Mindo","Ecuador",607,2010,"77%","U.S.A.",2.75," ","Ecuador"
"1086","Minimal","Acul-du-Nord, 2015",1920,2016,"70%","Japan",3.5,"Criollo, Trinitario","Haiti"
"1087","Mission","Fazenda Camboa, Bahia",1880,2016,"75%","Brazil",3.75," ","Brazil"
"1088","Mission","Bahia, Fazenda Venturosa",1626,2015,"70%","Brazil",3.5,"Forastero (Parazinho)","Brazil"
"1089","Mita","Tumaco",955,2012,"65%","Colombia",2.5," ","Colombia"
"1090","Moho","Toledo District, w/ nibs",1026,2013,"73%","U.S.A.",3.25,"Trinitario","Belize"
"1091","Moho","Toledo District",1030,2013,"72%","U.S.A.",3,"Trinitario","Belize"
"1092","Moho","Umoho R., Toledo District, San Felipe",607,2010,"67%","U.S.A.",2.75,"Trinitario","Belize"
"1093","Molucca","La Red",1614,2015,"70%","U.S.A.",3," ","Domincan Republic"
"1094","Molucca","Indonesia",1618,2015,"70%","U.S.A.",2.75," ","Indonesia"
"1095","Molucca","Peru",1618,2015,"70%","U.S.A.",3.25," ","Peru"
"1096","Momotombo","Matagalpa",661,2011,"70%","Nicaragua",2.75," ","Nicaragua"
"1097","Momotombo","Mombacho",661,2011,"70%","Nicaragua",2.75," ","Nicaragua"
"1098","Momotombo","Oscuro",772,2011,"70%","Nicaragua",3.25," ","Nicaragua"
"1099","Monarque","Oko Caribe",1812,2016,"72%","Canada",3.5," ","Dominican Republic"
"1100","Monsieur Truffe","Papaua New Guinea",1391,2014,"70%","Australia",3.25," ","Papua New Guinea"
"1101","Montecristi","Manabi",1654,2015,"70%","Ecuador",3.25," ","Ecuador"
"1102","Montecristi","Manabi",1654,2015,"63%","Ecuador",3.5," ","Ecuador"
"1103","Montecristi","Manabi",1658,2015,"85%","Ecuador",3.5," ","Ecuador"
"1104","Muchomas (Mesocacao)","Nicaragua",1462,2015,"70%","U.S.A.",3.5," ","Nicaragua"
"1105","Muchomas (Mesocacao)","Nicaragua",1462,2015,"80%","U.S.A.",3.5," ","Nicaragua"
"1106","Mutari","Kokoa Kamili, batch 1 SRB",1896,2016,"68%","U.S.A.",2.75," ","Tanzania"
"1107","Mutari","Oko Caribe, batch 1 SRB",1896,2016,"71%","U.S.A.",2.75," ","Domincan Republic"
"1108","Mutari","Ambanja, batch 1 SRB",1900,2016,"68%","U.S.A.",2.75," ","Madagascar"
"1109","Mutari","Tien Giang, batch 1 SRB",1900,2016,"80%","U.S.A.",3,"Trinitario","Vietnam"
"1110","Nahua","Costa Rica, Oscuro",1049,2013,"58%","Costa Rica",2.5," ","Costa Rica"
"1111","Nahua","Costa Rica, Oscuro",1049,2013,"70%","Costa Rica",3," ","Costa Rica"
"1112","Naive","Trinidad & Tobago",1046,2013,"70%","Lithuania",3.75," ","Trinidad, Tobago"
"1113","Naive","Maranon Canyon, Fortunato No. 4",1133,2013,"78%","Lithuania",3.75,"Forastero (Nacional)","Peru"
"1114","Naive","Grenada",867,2012,"71%","Lithuania",2.5,"Trinitario","Grenada"
"1115","Na�ve","Nicaragua",1379,2014,"70%","Lithuania",3.25,"Criollo","Nicaragua"
"1116","Na�ve","Chuao",1399,2014,"75%","Lithuania",2.75,"Trinitario","Venezuela"
"1117","Na�ve","Barinas",1399,2014,"70%","Lithuania",3," ","Venezuela"
"1118","Nanea","Criollo Blend",1007,2013,"85%","U.S.A.",3.5," ","Hawaii"
"1119","Nathan Miller","Peru",1403,2014,"72%","U.S.A.",2.25," ","Peru"
"1120","Nathan Miller","Hispaniola",1403,2014,"70%","U.S.A.",2.5," ","Dominican Republic"
"1121","Nathan Miller","Madagascar",1403,2014,"73.5%","U.S.A.",2.5,"Trinitario","Madagascar"
"1122","Nathan Miller","Ghana",1403,2014,"70%","U.S.A.",3.5,"Forastero","Ghana"
"1123","Neuhaus (Callebaut)","Papua New Guinea",531,2010,"70%","Belgium",2.5,"Criollo","Papua New Guinea"
"1124","Neuhaus (Callebaut)","Manickchand Estate",230,2008,"67%","Belgium",3.75,"Trinitario","Trinidad"
"1125","Neuhaus (Callebaut)","West Africa",15,2006,"73%","Belgium",2,"Forastero","West Africa"
"1126","Neuhaus (Callebaut)","Sao Tome",15,2006,"75%","Belgium",2.75,"Forastero","Sao Tome"
"1127","Neuhaus (Callebaut)","Ocumare",24,2006,"71%","Belgium",3,"Criollo","Venezuela"
"1128","Nibble","Patanemo",1526,2015,"72%","U.S.A.",2.25,"Criollo","Venezuela"
"1129","Nibble","Elvesia P.",1526,2015,"72%","U.S.A.",2.75,"Trinitario","Dominican Republic"
"1130","Nibble","Ambanja, Sambirano Valley",1526,2015,"72%","U.S.A.",3,"Trinitario","Madagascar"
"1131","Nibble","Tumbes",1526,2015,"72%","U.S.A.",3,"Criollo","Peru"
"1132","Night Owl","Peru",1022,2013,"75%","U.S.A.",2.75," ","Peru"
"1133","Night Owl","Ecuador",1022,2013,"75%","U.S.A.",3.5," ","Ecuador"
"1134","Noble Bean aka Jerjobo","Ghana",1295,2014,"75%","U.S.A.",3,"Forastero","Ghana"
"1135","Noble Bean aka Jerjobo","Moho Valley",1299,2014,"75%","U.S.A.",3,"Trinitario","Belize"
"1136","Noble Bean aka Jerjobo","Maranon Canyon",1299,2014,"75%","U.S.A.",3.25,"Forastero (Nacional)","Peru"
"1137","Noir d' Ebine","Venezuela",837,2012,"70%","U.S.A.",3," ","Venezuela"
"1138","Noir d' Ebine","Ecuador",841,2012,"70%","U.S.A.",3," ","Ecuador"
"1139","Nova Monda","La Patriota, cacao Indio, purple label",931,2012,"70%","Nicaragua",3," ","Nicaragua"
"1140","Nova Monda","La Dalia, Matagalpa,cacao Bisesto,green label",935,2012,"75%","Niacragua",2.75," ","Nicaragua"
"1141","Nova Monda","Punta Galera, cacao Nacional, gold label",935,2012,"80%","Nicaragua",3.25,"Forastero (Nacional)","Ecuador"
"1142","Nuance","Ghana, 2013",1454,2015,"70%","U.S.A.",3.75,"Forastero","Ghana"
"1143","Nuance","Ecuador, 2013",1458,2015,"70%","U.S.A.",2.75,"Trinitario","Ecuador"
"1144","Nuance","Canoabo, 2013",1458,2015,"70%","U.S.A.",3,"Criollo","Venezuela"
"1145","Nuance","Sambirano Valley, 2012",1458,2015,"70%","U.S.A.",3.5,"Trinitario","Madagascar"
"1146","Nuance","La Red",1470,2015,"70%","U.S.A.",3.75," ","Dominican Republic"
"1147","Nugali","Fazenda Leolinda",1876,2016,"70%","Brazil",3.5,"Trinitario (Scavina)","Brazil"
"1148","Oakland Chocolate Co.","Jamaica",478,2010,"70%","U.S.A.",2.5,"Trinitario","Jamaica"
"1149","Obolo","Pangoa",1638,2015,"70%","Chile",3.75,"Criollo","Peru"
"1150","Obolo","Pangoa, w/ nibs",1638,2015,"70%","Chile",3.75,"Criollo","Peru"
"1151","Ocelot","Virunga",1558,2015,"70%","Scotland",3.75,"Forastero","Congo"
"1152","Ocelot","Piura",1558,2015,"75%","Scotland",4,"Criollo","Peru"
"1153","Ocho","Sang Yum Coop",1760,2016,"100%","New Zealand",2.75," ","Samoa"
"1154","Ocho","Sang Yum Coop",1760,2016,"70%","New Zealand",3.5," ","Samoa"
"1155","Ocho","PNG, Devotion",1411,2014,"66%","New Zealand",2.75," ","Papua New Guinea"
"1156","Ocho","PNG, Revolution",1411,2014,"70%","New Zealand",3," ","Papua New Guinea"
"1157","Ocho","PNG, Voodoo",1411,2014,"88%","New Zealand",3.25," ","Papua New Guinea"
"1158","Ocho","PNG, Nib Bar",1411,2014,"74%","New Zealand",3.5," ","Papua New Guinea"
"1159","Ohiyo","San Juan Estate, Gran Couva",1594,2015,"70%","U.S.A.",2.75,"Trinitario","Trinidad"
"1160","Ohiyo","Tanzania",1598,2015,"70%","U.S.A.",3," ","Tanzania"
"1161","Oialla by Bojessen (Malmo)","Sylvestre, Oialla",761,2011,"70%","Germany",3.5,"Criollo","Bolivia"
"1162","Olive and Sinclair","Dominican Republic prototype",486,2010,"72%","U.S.A.",3," ","Dominican Republic"
"1163","Olive and Sinclair","Ghana prototype",486,2010,"72%","U.S.A.",3,"Forastero","Ghana"
"1164","Olive and Sinclair","Dark 67",457,2009,"67%","U.S.A.",2.75," ","Ghana, Domin. Rep"
"1165","Olive and Sinclair","Dark 75",457,2009,"75%","U.S.A.",3," ","Ghana, Domin. Rep"
"1166","Olivia","Carribean-Raw",688,2011,"76%","Canada",2," ","Carribean"
"1167","Olivia","Carribean",688,2011,"76%","Canada",2.75," ","Carribean"
"1168","Olivia","Carribean",688,2011,"85%","Canada",2.75," ","Carribean"
"1169","Olivia","Carribean-Raw",688,2011,"85%","Canada",3," ","Carribean"
"1170","Omanhene","Ghana",693,2011,"80%","Ghana",2.75,"Forastero","Ghana"
"1171","Omnom","Kakao Kamili, Kilombero Valley",1816,2016,"70%","Iceland",3.75,"Trinitario","Tanzania"
"1172","Omnom","Papua New Guinea",1247,2014,"70%","Iceland",3," ","Papua New Guinea"
"1173","Omnom","Madagascar",1247,2014,"66%","Iceland",3.5,"Trinitario","Madagascar"
"1174","organicfair","Maya Mountain",1161,2013,"74%","Canada",2.75,"Trinitario","Belize"
"1175","organicfair","La Red",1165,2013,"72%","Canada",2.75," ","Dominican Republic"
"1176","organicfair","Nicaraqua",1165,2013,"72%","Canada",2.75,"Trinitario","Nicaragua"
"1177","organicfair","Caribe",1165,2013,"72%","Canada",3," ","Dominican Republic"
"1178","organicfair","Mindo",1165,2013,"72%","Canada",3,"Trinitario","Ecuador"
"1179","Original Beans (Felchlin)","Papua Kerafat",1438,2014,"68%","Switzerland",2.75," ","Papua New Guinea"
"1180","Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,"66%","Switzerland",3.75," ","Bolivia"
"1181","Original Beans (Felchlin)","D.R. Congo, Cru Virunga",331,2009,"70%","Switzerland",3,"Forastero","Congo"
"1182","Original Beans (Felchlin)","Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,"75%","Switzerland",3,"Criollo","Peru"
"1183","Original Beans (Felchlin)","Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,"68%","Switzerland",3.25," ","Bolivia"
"1184","Original Hawaiin Chocolate Factory","Hawai'i, Kona Grand Cru E.",316,2009,"60%","U.S.A.",3,"Criollo","Hawaii"
"1185","Original Hawaiin Chocolate Factory","Hawai'i, Kona Estate Grown",24,2006,"60%","U.S.A.",3," ","Hawaii"
"1186","Orquidea","Peru",859,2012,"65%","Peru",3," ","Peru"
"1187","Orquidea","Peru",859,2012,"72%","Peru",3," ","Peru"
"1188","Pacari","Sierra Nevada, Tutu Iku",1848,2016,"70%","Ecuador",4," ","Colombia"
"1189","Pacari","Garaua",1415,2014,"70%","Ecuador",3.25," ","Ecuador"
"1190","Pacari","Cumbia",1415,2014,"70%","Ecuador",3.5," ","Ecuador"
"1191","Pacari","Montubia",1415,2014,"70%","Ecuador",3.75," ","Ecuador"
"1192","Pacari","Tangara",1415,2014,"70%","Ecuador",4," ","Ecuador"
"1193","Pacari","Ecuador, raw",817,2012,"85%","Ecuador",2.75," ","Ecuador"
"1194","Pacari","Piura",863,2012,"70%","Ecuador",4," ","Peru"
"1195","Pacari","Nube- prototype",721,2011,"70%","Ecuador",3.5," ","Ecuador"
"1196","Pacari","Esmeraldas",224,2008,"60%","Ecuador",2.5,"Forastero (Arriba)","Ecuador"
"1197","Pacari","Manabi",224,2008,"65%","Ecuador",2.75,"Forastero (Arriba)","Ecuador"
"1198","Pacari","Los Rios",224,2008,"72%","Ecuador",3,"Forastero (Arriba)","Ecuador"
"1199","Pacari","Raw",266,2008,"100%","Ecuador",2,"Forastero (Arriba)","Ecuador"
"1200","Pacari","Raw",266,2008,"70%","Ecuador",3.5,"Forastero (Arriba)","Ecuador"
"1201","Palette de Bine","Lachua",1720,2016,"70%","Canada",2.75," ","Guatemala"
"1202","Palette de Bine","Maya Mtn",1720,2016,"72%","Canada",3,"Trinitario","Belize"
"1203","Palette de Bine","Silvestre, La Paz, Beni",1570,2015,"70%","Canada",3.25," ","Bolivia"
"1204","Palette de Bine","San Juan Estate, Gran Couva",1570,2015,"70%","Canada",3.25,"Trinitario","Trinidad"
"1205","Palette de Bine","Kokoa Kamili",1574,2015,"72%","Canada",3.5," ","Tanzania"
"1206","Palette de Bine","Lam Dong",1574,2015,"72%","Canada",3.75,"Trinitario","Vietnam"
"1207","Palette de Bine","Alto Beni, Palos Blancos",1239,2014,"72%","Canada",2.75," ","Bolivia"
"1208","Palette de Bine","Sambirano",1239,2014,"78%","Canada",3.75,"Trinitario","Madagascar"
"1209","Palette de Bine","Camino Verde P., Balao, Guayas",1303,2014,"75%","Canada",2.75," ","Ecuador"
"1210","Palette de Bine","Duo- Gran Couva & Camino Verde",1399,2014,"75%","Canada",3.5,"Blend","Trinidad, Ecuador"
"1211","Palette de Bine","Gran Couva",1399,2014,"70%","Canada",3.75,"Trinitario","Trinidad"
"1212","Pangea","Matasawalevu",1860,2016,"76%","Spain",3," ","Fiji"
"1213","Park 75","South America",1363,2014,"65%","U.S.A.",3.5," ","South America"
"1214","Parliament","Kilombero Valley",1856,2016,"70%","U.S.A.",3.25," ","Tanzania"
"1215","Parliament","Lachua, Q'egchi families",1542,2015,"70%","U.S.A.",3.5," ","Guatemala"
"1216","Parliament","Alto Beni",1251,2014,"70%","U.S.A.",3," ","Bolivia"
"1217","Parliament","Oko Caribe",1255,2014,"70%","U.S.A.",3.5," ","Dominican Republic"
"1218","Pascha","Peru",1137,2013,"55%","Peru",2.5," ","Peru"
"1219","Pascha","Peru",1137,2013,"70%","Peru",2.75," ","Peru"
"1220","Patric","Madagascar",331,2009,"75%","U.S.A.",4,"Trinitario","Madagascar"
"1221","Patric","Madagascar",439,2009,"67%","U.S.A.",3.5,"Trinitario","Madagascar"
"1222","Patric","Rio Caribe, Paria Penninsula",439,2009,"70%","U.S.A.",3.5,"Trinitario","Venezuela"
"1223","Patric","Madagascar",196,2007,"70%","U.S.A.",4,"Trinitario","Madagascar"
"1224","Patric","Piura, Choc. Garage Exclusive",1034,2013,"67%","U.S.A.",4," ","Peru"
"1225","Paul Young","Madagascar, w/ shell",1271,2014,"73%","U.K.",2.25,"Trinitario","Madagascar"
"1226","Paul Young","Madagascar, w/ shell",1271,2014,"64%","U.K.",2.75,"Trinitario","Madagascar"
"1227","Peppalo","Dominican Republic",1454,2015,"82%","U.S.A.",3," ","Dominican Republic"
"1228","Pierre Marcolini","Haut Penja, w/ nibs",1658,2015,"70%","Belgium",3.25,"Forastero","Cameroon"
"1229","Pierre Marcolini","Chuao",478,2010,"75%","Belgium",3,"Criollo","Venezuela"
"1230","Pierre Marcolini","Trinite",478,2010,"75%","Belgium",3.25,"Trinitario","Trinidad"
"1231","Pierre Marcolini","Baracoa, Cuba",516,2010,"78%","Belgium",3.75,"Criollo, Forastero","Cuba"
"1232","Pierre Marcolini","Peru, Las Pampas P.",531,2010,"85%","Belgium",3,"Criollo","Peru"
"1233","Pierre Marcolini","Bahia Brazil, Fazenda Sao Pedro",414,2009,"72%","Belgium",3,"Forastero","Brazil"
"1234","Pierre Marcolini","Porcelana, Tabasco, Finca La Joya",445,2009,"72%","Belgium",3,"Criollo","Mexico"
"1235","Pierre Marcolini","Cabosse",111,2007,"70%","Belgium",4,"Blend","Venezuela, Java"
"1236","Pierre Marcolini","Los Rios, Puerto Romero, Equateur",129,2007,"72%","Belgium",3.75,"Forastero (Nacional)","Ecuador"
"1237","Pierre Marcolini","Sambirano, Ambanja, Madagascar",141,2007,"72%","Belgium",4,"Trinitario","Madagascar"
"1238","Pierre Marcolini","Fleur de Cacao",166,2007,"85%","Belgium",3.5,"Blend","Venezuela/ Ghana"
"1239","Pierre Marcolini","Porcelana, Tabasco, Limited Ed.",81,2006,"72%","Belgium",4,"Criollo","Mexico"
"1240","Pierre Marcolini","Kendem Lembu, Java",93,2006,"72%","Belgium",3,"Criollo","Indonesia"
"1241","Pierre Marcolini","Ocumare, Puerto Cabello, Venezuela",93,2006,"72%","Belgium",4,"Criollo","Venezuela"
"1242","Pinellas","Wampusirpi Region",1772,2016,"80%","U.S.A.",2.5," ","Honduras"
"1243","Pitch Dark","Tenor",1506,2015,"62%","U.S.A.",2.5," ","Nicaragua"
"1244","Pitch Dark","Johe",1506,2015,"80%","U.S.A.",2.75," ","Nicaragua"
"1245","Pitch Dark","Chuno",1510,2015,"80%","U.S.A.",2.75,"Criollo, Trinitario","Nicaragua"
"1246","Pitch Dark","Nicalizo",1510,2015,"80%","U.S.A.",2.75,"Trinitario","Nicaragua"
"1247","Pitch Dark","Rugoso",1510,2015,"80%","U.S.A.",3.25," ","Nicaragua"
"1248","Pitch Dark","Akesson Estate",1311,2014,"73%","U.S.A.",3.25,"Trinitario","Madagascar"
"1249","Pitch Dark","Namau Village",1315,2014,"73%","U.S.A.",2.5,"Trinitario","Fiji"
"1250","Pitch Dark","Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,"73%","U.S.A.",3.25," ","Ecuador"
"1251","Pitch Dark","Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,"73%","U.S.A.",3.5," ","Ecuador"
"1252","Pomm (aka Dead Dog)","La Red, 2011",829,2012,"76%","U.S.A.",2.5," ","Dominican Republic"
"1253","Pomm (aka Dead Dog)","Peru",829,2012,"82%","U.S.A.",2.75,"Criollo","Peru"
"1254","Potomac","Oko Caribe, Duarte Province, 2016 H.",1820,2016,"70%","U.S.A.",3.75," ","Domincan Republic"
"1255","Potomac","Cuyagua, 2013",1387,2014,"70%","U.S.A.",3.75," ","Venezuela"
"1256","Potomac","Upala w/ nibs",647,2011,"70%","U.S.A.",3.5,"Matina","Costa Rica"
"1257","Potomac","Upala, Batch 18",654,2011,"70%","U.S.A.",3,"Matina","Costa Rica"
"1258","Potomac","San Martin, Amazonian Highlands",789,2011,"70%","U.S.A.",2.75," ","Peru"
"1259","Potomac","Bahia",789,2011,"70%","U.S.A.",3.5," ","Brazil"
"1260","Potomac","Upala, Batch 12",607,2010,"82%","U.S.A.",3.75,"Matina","Costa Rica"
"1261","Pralus","Peru",1446,2015,"75%","France",3.25," ","Peru"
"1262","Pralus","Porcelana, S. of Lake Maracaibo",717,2011,"75%","France",3.25,"Criollo (Porcelana)","Venezuela"
"1263","Pralus","Chuao",486,2010,"75%","France",3.5,"Trinitario","Venezuela"
"1264","Pralus","Cuyagua",451,2009,"75%","France",2," ","Venezuela"
"1265","Pralus","Papouasie",199,2008,"75%","France",3,"Trinitario","Papua New Guinea"
"1266","Pralus","Sambirano Valley, Le 100%",202,2008,"100%","France",3,"Criollo","Madagascar"
"1267","Pralus","Dominican Republic-Organic",280,2008,"75%","France",2," ","Dominican Republic"
"1268","Pralus","Monte Alegre, Diego Badero",280,2008,"75%","France",3.5," ","Brazil"
"1269","Pralus","Claudio Corallo w/ nibs",162,2007,"75%","France",4,"Forastero","Sao Tome"
"1270","Pralus","Monte Alegre (Itacare), Brazil",105,2006,"75%","France",3,"Forastero","Brazil"
"1271","Pralus","Tanzania",105,2006,"75%","France",3.5,"Criollo","Tanzania"
"1272","Pralus","Sao Tome & Principe",5,2006,"75%","France",3.5,"Forastero","Sao Tome & Principe"
"1273","Pralus","Trinidad",5,2006,"75%","France",3.5,"Trinitario","Trinidad"
"1274","Pralus","Madagascar, Nosy Be Isle.",5,2006,"75%","France",3.75,"Criollo","Madagascar"
"1275","Pralus","Java, Indonesie",32,2006,"75%","France",3.5,"Criollo","Indonesia"
"1276","Pralus","Barlovento, Venezuela",32,2006,"75%","France",3.5,"Trinitario","Venezuela"
"1277","Pralus","Jamaique",32,2006,"75%","France",4,"Trinitario","Jamaica"
"1278","Pralus","Equateur",40,2006,"75%","France",3,"Trinitario","Ecuador"
"1279","Pralus","Vanuatu",40,2006,"75%","France",3,"Trinitario","Vanuatu"
"1280","Pralus","Ghana",40,2006,"75%","France",3.25,"Forastero","Ghana"
"1281","Pralus","Colombie",40,2006,"75%","France",3.5,"Trinitario","Colombia"
"1282","Pralus","Fortissima",93,2006,"80%","France",4,"Criollo, Trinitario","Ecuador"
"1283","Pralus","Cuba",99,2006,"75%","France",3,"Trinitario","Cuba"
"1284","Pralus","Caracas, Venezuela and Ghana",99,2006,"75%","France",3,"Trinitario, Forastero","Venezuela, Ghana"
"1285","Pralus","Djakarta, Java and Ghana",99,2006,"75%","France",3.5,"Criollo, Forastero","Indonesia, Ghana"
"1286","Pump Street Bakery","Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,"77%","U.K.",3.5," ","Ecuador"
"1287","Pump Street Bakery","Crayfish Bay Estate, 2014",1502,2015,"70%","U.K.",3.5,"Trinitario","Grenada"
"1288","Pump Street Bakery","Akesson's, batch 4411",1530,2015,"74%","U.K.",3.5,"Criollo","Madagascar"
"1289","Pump Street Bakery","Honduras",1688,2015,"80%","U.K.",2.75," ","Honduras"
"1290","Pump Street Bakery","Patanemo Vil., Carabobo State, Tisano family",1223,2014,"75%","U.K.",2.75,"Trinitario","Venezuela"
"1291","Pump Street Bakery","Guantupi River",1223,2014,"75%","U.K.",3,"Forastero (Nacional)","Ecuador"
"1292","Pump Street Bakery","Akessons Estate, Sambirano, Ambanja",1223,2014,"72%","U.K.",3.25,"Trinitario","Madagascar"
"1293","Pump Street Bakery","Guantupi River",1227,2014,"85%","U.K.",2.75,"Forastero (Nacional)","Ecuador"
"1294","Pura Delizia","Venezuela",931,2012,"73%","Italy",2.75," ","Venezuela"
"1295","Q Chocolate","Brazil",1057,2013,"75%","Brazil",3.25," ","Brazil"
"1296","Q Chocolate","Brazil",1057,2013,"85%","Brazil",3.5," ","Brazil"
"1297","Q Chocolate","Brazil",1069,2013,"55%","Brazil",2.75," ","Brazil"
"1298","Q Chocolate","Brazil",1069,2013,"80%","Brazil",3.25," ","Brazil"
"1299","Q Chocolate","Brazil",935,2012,"60%","Brazil",3," ","Brazil"
"1300","Q Chocolate","Brazil",935,2012,"65%","Brazil",3.25," ","Brazil"
"1301","Quetzalli (Wolter)","Mexico, Lot 28022016",1796,2016,"70%","Mexico",2.75,"Criollo","Mexico"
"1302","Quetzalli (Wolter)","Uranga, Lot 22032016",1800,2016,"74%","Mexico",3,"Trinitario","Mexico"
"1303","Raaka","Amazon Basin Blend",1788,2016,"70%","U.S.A.",3," ","Peru(SMartin,Pangoa,nacional)"
"1304","Raaka","Virunga",1708,2015,"75%","U.S.A.",2.75,"Forastero","Congo"
"1305","Raaka","Madagascar",959,2012,"75%","U.S.A.",3.25,"Trinitario","Madagascar"
"1306","Raaka","La Red",785,2011,"85%","U.S.A.",3.5," ","Dominican Republic"
"1307","Rain Republic","Suchitepequez E.",470,2010,"70%","Guatemala",2.75," ","Guatemala"
"1308","Rancho San Jacinto","Ecuador",565,2010,"75%","Eucador",3,"Forastero(Arriba, CCN)","Ecuador"
"1309","Ranger","San Martin, Batch 2",1558,2015,"70%","U.S.A.",2.5," ","Peru"
"1310","Ranger","Chulucanas, Batch 1",1562,2015,"80%","U.S.A.",3.25," ","Peru"
"1311","Ranger","Tumbes, Batch 2",1562,2015,"73%","U.S.A.",3.5,"Criollo","Peru"
"1312","Raoul Boulanger","Piura",1872,2016,"75%","France",3.25,"Criollo","Peru"
"1313","Republica del Cacao (aka Confecta)","Esmeraldas",494,2010,"75%","Ecuador",3.25," ","Ecuador"
"1314","Republica del Cacao (aka Confecta)","Los Rios, Vinces",439,2009,"75%","Ecuador",2.5,"Forastero (Arriba)","Ecuador"
"1315","Republica del Cacao (aka Confecta)","Manabi",147,2007,"75%","Ecuador",3,"Forastero (Arriba)","Ecuador"
"1316","Republica del Cacao (aka Confecta)","El Oro",147,2007,"67%","Ecuador",3.5,"Forastero (Arriba)","Ecuador"
"1317","Republica del Cacao (aka Confecta)","Los Rios",170,2007,"75%","Ecuador",3.75,"Forastero (Arriba)","Ecuador"
"1318","Ritual","Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,"75%","U.S.A.",3.75," ","Ecuador"
"1319","Ritual","Camino Verde P., Balao, Guayas, 2014",1466,2015,"85%","U.S.A.",3.5," ","Ecuador"
"1320","Ritual","Toledo District, Maya",1089,2013,"75%","U.S.A.",3.75,"Trinitario","Belize"
"1321","Ritual","Maranon, Cajamarca",1181,2013,"75%","U.S.A.",3,"Forastero (Nacional)","Peru"
"1322","Ritual","Sambirano",891,2012,"75%","U.S.A.",4,"Trinitario","Madagascar"
"1323","Ritual","Camino Verde P., 2012, Balao, Guayas",967,2012,"75%","U.S.A.",3.25,"Nacional (Arriba)","Ecuador"
"1324","Ritual","Gran Couva",979,2012,"75%","U.S.A.",3.5,"Trinitario","Trinidad"
"1325","Ritual","Costa Rica",745,2011,"75%","U.S.A.",3.5," ","Costa Rica"
"1326","Roasting Masters","La Dorado, light roast",1844,2016,"70%","South Korea",3.25," ","Costa Rica"
"1327","Roasting Masters","Tapanti, light roast",1844,2016,"70%","South Korea",3.25," ","Costa Rica"
"1328","Roasting Masters","Maleku",1844,2016,"70%","South Korea",3.25," ","Costa Rica"
"1329","Robert (aka Chocolaterie Robert)","Madagascar",1061,2013,"75%","Madagascar",3.25,"Trinitario","Madagascar"
"1330","Robert (aka Chocolaterie Robert)","Madagascar w/ nibs",1061,2013,"68%","Madagascar",3.25,"Trinitario","Madagascar"
"1331","Rococo (Grenada Chocolate Co.)","Gru Grococo, St. Andrews",923,2012,"66%","U.K.",3.5,"Trinitario","Grenada"
"1332","Rogue","La Masica, Batch 1, FHIA Research Center",1748,2016,"75%","U.S.A.",3.75," ","Honduras"
"1333","Rogue","Caranero, Choc. Garage Exclusive",1446,2015,"70%","U.S.A.",3.75," ","Venezuela"
"1334","Rogue","Tranquilidad, Batch 1",1566,2015,"75%","U.S.A.",3.25," ","Bolivia"
"1335","Rogue","Porcelana",1209,2014,"80%","U.S.A.",3.75,"Criollo","Venezuela"
"1336","Rogue","Akessons Estate, Sambirano, 2013",1038,2013,"70%","U.S.A.",3.5,"Trinitario","Madagascar"
"1337","Rogue","Hispaniola, 2013",1081,2013,"70%","U.S.A.",3.5," ","Dominican Republic"
"1338","Rogue","Silvestre, Batch 7, 2013",1081,2013,"75%","U.S.A.",4," ","Bolivia"
"1339","Rogue","Bachelor's Hall E., St. Thomas Parish",1193,2013,"75%","U.S.A.",3.75,"Trinitario","Jamaica"
"1340","Rogue","Camino Verde P., Balao, Guayas",979,2012,"75%","U.S.A.",3.75,"Nacional (Arriba)","Ecuador"
"1341","Rogue","Silvestre, Batch 1, 2011",793,2011,"75%","U.S.A.",3,"Criollo","Bolivia"
"1342","Rogue","Piura",565,2010,"75%","U.S.A.",3.75," ","Peru"
"1343","Rogue","Rio Caribe",327,2009,"70%","U.S.A.",3.5,"Trinitario","Venezuela"
"1344","Rogue","Hispaniola, 2008",213,2008,"70%","U.S.A.",2.75," ","Dominican Republic"
"1345","Rogue","Jamaica",213,2008,"70%","U.S.A.",2.75,"Trinitario","Jamaica"
"1346","Rogue","Sambirano, 2008",213,2008,"70%","U.S.A.",2.75,"Trinitario","Madagascar"
"1347","Rogue","Trinidad",213,2008,"70%","U.S.A.",3,"Trinitario","Trinidad"
"1348","Rozsavolgyi","Sur del Lago",809,2012,"84%","Hungary",2.5," ","Venezuela"
"1349","Rozsavolgyi","Rio Caribe Superior, Paria Penninsula",871,2012,"76%","Hungary",2.25,"Trinitario","Venezuela"
